,SCHOOL_YEAR,SCHOOL_NUMBER,SCHOOL_NAME_x,DISTRICT_NUMBER,DISTRICT_NAME,PUBLIC_OR_INDEPENDENT,STREET_ADDRESS,PHYSICAL_ADDRESS_CITY,FACILTY_TYPE,SCHOOL_EDUCATION_LEVEL,HAS_CORE_FRENCH,HAS_EARLY_FRENCH_IMMERSION,HAS_LATE_FRENCH_IMMERSION,HAS_PROG_FRANCOPHONE,SCHOOL_LATITUDE,SCHOOL_LONGITUDE,SCHOOL_NAME_y,SCHOOL_TYPE,YEAR,LOCATION,ENROLMENT,PERCENT_ESL,PERCENT_SPECIAL_NEEDS,PERCENT_FRENCH_IMM,AVERAGE_EXAM_MARK,PERCENT_EXAMS_FAILED,PERCENT_GRAD,PERCENT_DELAYED,OVERALL,SCHOOL_NAME_y
1001,2019/2020,6868015,Wellington Secondary,68,Nanaimo-Ladysmith,Public,3135 Mexicana Rd,Nanaimo,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.20934873,-124.0002675,Wellington,Public,2016,Nanaimo,Gr 12 enrolment: 178,2.8,7.9,0.0,60.6,24.0,94.3,28.5,2.6,Wellington
1002,2019/2020,6868015,Wellington Secondary,68,Nanaimo-Ladysmith,Public,3135 Mexicana Rd,Nanaimo,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.20934873,-124.0002675,Wellington,Public,2017,Nanaimo,Gr 12 enrolment: 178,2.8,7.9,0.0,64.5,12.3,94.4,27.3,4.9,Wellington
1003,2019/2020,6868015,Wellington Secondary,68,Nanaimo-Ladysmith,Public,3135 Mexicana Rd,Nanaimo,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.20934873,-124.0002675,Wellington,Public,2018,Nanaimo,Gr 12 enrolment: 178,2.8,7.9,0.0,63.6,11.8,91.7,26.2,4.6,Wellington
1004,2019/2020,6868015,Wellington Secondary,68,Nanaimo-Ladysmith,Public,3135 Mexicana Rd,Nanaimo,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.20934873,-124.0002675,Wellington,Public,2019,Nanaimo,Gr 12 enrolment: 178,2.8,7.9,0.0,65.4,11.0,92.7,27.1,4.7,Wellington
1005,2019/2020,6896256,Nanaimo Christian School,68,Nanaimo-Ladysmith,Independent,198 Holland Rd,Nanaimo,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.17275932,-123.998298,Nanaimo Christian,Independent,2015,Nanaimo,Gr 12 enrolment: 35,0.0,8.9,0.0,67.3,13.4,100.0,9.4,5.3,Nanaimo Christian
1006,2019/2020,6896256,Nanaimo Christian School,68,Nanaimo-Ladysmith,Independent,198 Holland Rd,Nanaimo,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.17275932,-123.998298,Nanaimo Christian,Independent,2016,Nanaimo,Gr 12 enrolment: 35,0.0,8.9,0.0,59.9,28.4,100.0,15.0,1.9,Nanaimo Christian
1007,2019/2020,6896256,Nanaimo Christian School,68,Nanaimo-Ladysmith,Independent,198 Holland Rd,Nanaimo,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.17275932,-123.998298,Nanaimo Christian,Independent,2017,Nanaimo,Gr 12 enrolment: 35,0.0,8.9,0.0,,,,,,Nanaimo Christian
1008,2019/2020,6896256,Nanaimo Christian School,68,Nanaimo-Ladysmith,Independent,198 Holland Rd,Nanaimo,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.17275932,-123.998298,Nanaimo Christian,Independent,2018,Nanaimo,Gr 12 enrolment: 35,0.0,8.9,0.0,,,,,,Nanaimo Christian
1009,2019/2020,6896256,Nanaimo Christian School,68,Nanaimo-Ladysmith,Independent,198 Holland Rd,Nanaimo,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.17275932,-123.998298,Nanaimo Christian,Independent,2019,Nanaimo,Gr 12 enrolment: 35,0.0,8.9,0.0,74.5,3.2,100.0,3.2,8.3,Nanaimo Christian
1010,2019/2020,6969012,Ecole Secondaire Ballenas Secondary,69,Qualicum,Public,PO Box 1570,Parksville,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.32209963,-124.3385305,Ballenas,Public,2015,Parksville,Gr 12 enrolment: 175,1.9,14.7,9.7,65.4,13.0,93.8,32.9,4.3,Ballenas
1011,2019/2020,6969012,Ecole Secondaire Ballenas Secondary,69,Qualicum,Public,PO Box 1570,Parksville,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.32209963,-124.3385305,Ballenas,Public,2016,Parksville,Gr 12 enrolment: 175,1.9,14.7,9.7,66.4,12.7,97.2,15.6,5.2,Ballenas
1012,2019/2020,6969012,Ecole Secondaire Ballenas Secondary,69,Qualicum,Public,PO Box 1570,Parksville,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.32209963,-124.3385305,Ballenas,Public,2017,Parksville,Gr 12 enrolment: 175,1.9,14.7,9.7,64.4,11.7,95.7,22.1,5.0,Ballenas
1013,2019/2020,6969012,Ecole Secondaire Ballenas Secondary,69,Qualicum,Public,PO Box 1570,Parksville,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.32209963,-124.3385305,Ballenas,Public,2018,Parksville,Gr 12 enrolment: 175,1.9,14.7,9.7,66.4,11.8,96.7,12.0,5.1,Ballenas
1014,2019/2020,6969012,Ecole Secondaire Ballenas Secondary,69,Qualicum,Public,PO Box 1570,Parksville,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.32209963,-124.3385305,Ballenas,Public,2019,Parksville,Gr 12 enrolment: 175,1.9,14.7,9.7,67.8,9.1,97.7,11.4,4.9,Ballenas
1015,2019/2020,6969014,Kwalikum Secondary,69,Qualicum,Public,PO Box 1000,Qualicum Beach,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.34801054,-124.4348075,Kwalikum,Public,2015,Qualicum Beach,Gr 12 enrolment: 108,0.6,11.7,0.0,67.1,12.3,100.0,15.3,5.4,Kwalikum
1016,2019/2020,6969014,Kwalikum Secondary,69,Qualicum,Public,PO Box 1000,Qualicum Beach,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.34801054,-124.4348075,Kwalikum,Public,2016,Qualicum Beach,Gr 12 enrolment: 108,0.6,11.7,0.0,67.9,13.8,98.4,8.2,6.1,Kwalikum
1017,2019/2020,6969014,Kwalikum Secondary,69,Qualicum,Public,PO Box 1000,Qualicum Beach,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.34801054,-124.4348075,Kwalikum,Public,2017,Qualicum Beach,Gr 12 enrolment: 108,0.6,11.7,0.0,66.4,8.5,95.5,21.6,5.7,Kwalikum
1018,2019/2020,6969014,Kwalikum Secondary,69,Qualicum,Public,PO Box 1000,Qualicum Beach,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.34801054,-124.4348075,Kwalikum,Public,2018,Qualicum Beach,Gr 12 enrolment: 108,0.6,11.7,0.0,65.8,15.2,97.3,19.2,4.9,Kwalikum
1019,2019/2020,6969014,Kwalikum Secondary,69,Qualicum,Public,PO Box 1000,Qualicum Beach,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.34801054,-124.4348075,Kwalikum,Public,2019,Qualicum Beach,Gr 12 enrolment: 108,0.6,11.7,0.0,68.3,6.1,100.0,9.4,7.2,Kwalikum
1020,2019/2020,7070001,Alberni District Secondary,70,Alberni,Public,4000 Roger St,Port Alberni,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.2535034,-124.7946809,Alberni District,Public,2015,Port Alberni,Gr 12 enrolment: 211,0.9,16.6,11.1,65.6,11.5,96.3,10.1,5.6,Alberni District
1021,2019/2020,7070001,Alberni District Secondary,70,Alberni,Public,4000 Roger St,Port Alberni,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.2535034,-124.7946809,Alberni District,Public,2016,Port Alberni,Gr 12 enrolment: 211,0.9,16.6,11.1,64.0,14.4,93.7,19.3,4.4,Alberni District
1022,2019/2020,7070001,Alberni District Secondary,70,Alberni,Public,4000 Roger St,Port Alberni,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.2535034,-124.7946809,Alberni District,Public,2017,Port Alberni,Gr 12 enrolment: 211,0.9,16.6,11.1,66.6,7.0,96.9,12.7,6.7,Alberni District
1023,2019/2020,7070001,Alberni District Secondary,70,Alberni,Public,4000 Roger St,Port Alberni,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.2535034,-124.7946809,Alberni District,Public,2018,Port Alberni,Gr 12 enrolment: 211,0.9,16.6,11.1,69.0,6.3,94.4,16.7,6.5,Alberni District
1024,2019/2020,7070001,Alberni District Secondary,70,Alberni,Public,4000 Roger St,Port Alberni,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.2535034,-124.7946809,Alberni District,Public,2019,Port Alberni,Gr 12 enrolment: 211,0.9,16.6,11.1,65.0,9.3,96.1,5.5,5.9,Alberni District
1025,2019/2020,7171040,Georges P Vanier Secondary,71,Comox Valley,Public,4830 Headquarters Rd,Courtenay,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.70946949,-124.9982694,Georges P Vanier,Public,2015,Courtenay,Gr 12 enrolment: 233,0.0,14.6,0.0,64.0,13.3,93.0,23.2,4.8,Georges P Vanier
1026,2019/2020,7171040,Georges P Vanier Secondary,71,Comox Valley,Public,4830 Headquarters Rd,Courtenay,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.70946949,-124.9982694,Georges P Vanier,Public,2016,Courtenay,Gr 12 enrolment: 233,0.0,14.6,0.0,64.4,14.2,97.9,15.9,5.1,Georges P Vanier
1027,2019/2020,7171040,Georges P Vanier Secondary,71,Comox Valley,Public,4830 Headquarters Rd,Courtenay,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.70946949,-124.9982694,Georges P Vanier,Public,2017,Courtenay,Gr 12 enrolment: 233,0.0,14.6,0.0,62.8,16.9,97.2,13.2,4.7,Georges P Vanier
1028,2019/2020,7171040,Georges P Vanier Secondary,71,Comox Valley,Public,4830 Headquarters Rd,Courtenay,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.70946949,-124.9982694,Georges P Vanier,Public,2018,Courtenay,Gr 12 enrolment: 233,0.0,14.6,0.0,69.1,8.2,99.1,13.2,5.9,Georges P Vanier
1029,2019/2020,7171040,Georges P Vanier Secondary,71,Comox Valley,Public,4830 Headquarters Rd,Courtenay,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.70946949,-124.9982694,Georges P Vanier,Public,2019,Courtenay,Gr 12 enrolment: 233,0.0,14.6,0.0,66.5,8.2,99.0,10.5,6.4,Georges P Vanier
1030,2019/2020,7171041,Highland Secondary,71,Comox Valley,Public,750 Pritchard Rd,Comox,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.68899348,-124.9155529,Highland,Public,2015,Comox,Gr 12 enrolment: 126,1.0,15.8,0.0,68.4,9.1,95.4,24.0,5.7,Highland
1031,2019/2020,7171041,Highland Secondary,71,Comox Valley,Public,750 Pritchard Rd,Comox,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.68899348,-124.9155529,Highland,Public,2016,Comox,Gr 12 enrolment: 126,1.0,15.8,0.0,68.7,12.5,98.6,10.4,6.2,Highland
1032,2019/2020,7171041,Highland Secondary,71,Comox Valley,Public,750 Pritchard Rd,Comox,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.68899348,-124.9155529,Highland,Public,2017,Comox,Gr 12 enrolment: 126,1.0,15.8,0.0,68.5,14.8,92.0,16.6,6.9,Highland
1033,2019/2020,7171041,Highland Secondary,71,Comox Valley,Public,750 Pritchard Rd,Comox,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.68899348,-124.9155529,Highland,Public,2018,Comox,Gr 12 enrolment: 126,1.0,15.8,0.0,71.2,9.2,98.2,14.4,6.6,Highland
1034,2019/2020,7171041,Highland Secondary,71,Comox Valley,Public,750 Pritchard Rd,Comox,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.68899348,-124.9155529,Highland,Public,2019,Comox,Gr 12 enrolment: 126,1.0,15.8,0.0,71.6,7.8,94.8,9.6,6.7,Highland
1035,2019/2020,7171054,Mark R. Isfeld Senior Secondary,71,Comox Valley,Public,1551 Lerwick Rd,Courtenay,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.7032621,-124.9590384,Mark R. Isfeld,Public,2015,Courtenay,Gr 12 enrolment: 224,0.6,9.0,42.7,72.6,4.5,99.3,10.4,7.9,Mark R. Isfeld
1036,2019/2020,7171054,Mark R. Isfeld Senior Secondary,71,Comox Valley,Public,1551 Lerwick Rd,Courtenay,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.7032621,-124.9590384,Mark R. Isfeld,Public,2016,Courtenay,Gr 12 enrolment: 224,0.6,9.0,42.7,70.8,6.7,98.9,6.1,7.1,Mark R. Isfeld
1037,2019/2020,7171054,Mark R. Isfeld Senior Secondary,71,Comox Valley,Public,1551 Lerwick Rd,Courtenay,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.7032621,-124.9590384,Mark R. Isfeld,Public,2017,Courtenay,Gr 12 enrolment: 224,0.6,9.0,42.7,71.0,6.7,98.4,19.6,7.6,Mark R. Isfeld
1038,2019/2020,7171054,Mark R. Isfeld Senior Secondary,71,Comox Valley,Public,1551 Lerwick Rd,Courtenay,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.7032621,-124.9590384,Mark R. Isfeld,Public,2018,Courtenay,Gr 12 enrolment: 224,0.6,9.0,42.7,71.2,7.6,98.8,11.6,6.8,Mark R. Isfeld
1039,2019/2020,7171054,Mark R. Isfeld Senior Secondary,71,Comox Valley,Public,1551 Lerwick Rd,Courtenay,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.7032621,-124.9590384,Mark R. Isfeld,Public,2019,Courtenay,Gr 12 enrolment: 224,0.6,9.0,42.7,71.7,6.6,98.0,15.3,6.5,Mark R. Isfeld
1040,2019/2020,7272010,Carihi Secondary,72,Campbell River,Public,350 Dogwood St,Campbell River,Standard School                         ,SECONDARY,NO,YES,NO,NO,50.01409557,-125.24911,Carihi,Public,2015,Campbell River,Gr 12 enrolment: 194,0.6,15.4,26.0,67.2,10.7,99.4,11.0,6.5,Carihi
1041,2019/2020,7272010,Carihi Secondary,72,Campbell River,Public,350 Dogwood St,Campbell River,Standard School                         ,SECONDARY,NO,YES,NO,NO,50.01409557,-125.24911,Carihi,Public,2016,Campbell River,Gr 12 enrolment: 194,0.6,15.4,26.0,66.9,12.8,97.8,15.7,6.0,Carihi
1042,2019/2020,7272010,Carihi Secondary,72,Campbell River,Public,350 Dogwood St,Campbell River,Standard School                         ,SECONDARY,NO,YES,NO,NO,50.01409557,-125.24911,Carihi,Public,2017,Campbell River,Gr 12 enrolment: 194,0.6,15.4,26.0,69.2,5.8,98.3,12.3,7.3,Carihi
1043,2019/2020,7272010,Carihi Secondary,72,Campbell River,Public,350 Dogwood St,Campbell River,Standard School                         ,SECONDARY,NO,YES,NO,NO,50.01409557,-125.24911,Carihi,Public,2018,Campbell River,Gr 12 enrolment: 194,0.6,15.4,26.0,72.9,3.5,97.7,20.6,7.6,Carihi
1044,2019/2020,7272010,Carihi Secondary,72,Campbell River,Public,350 Dogwood St,Campbell River,Standard School                         ,SECONDARY,NO,YES,NO,NO,50.01409557,-125.24911,Carihi,Public,2019,Campbell River,Gr 12 enrolment: 194,0.6,15.4,26.0,73.4,1.7,99.4,11.8,8.6,Carihi
1045,2019/2020,7272012,Timberline Secondary School,72,Campbell River,Public,1681 South Dogwood St,Campbell River,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.97982638,-125.245079,Timberline,Public,2015,Campbell River,Gr 12 enrolment: 185,0.0,14.8,0.0,67.5,8.4,100.0,8.5,6.6,Timberline
1046,2019/2020,7272012,Timberline Secondary School,72,Campbell River,Public,1681 South Dogwood St,Campbell River,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.97982638,-125.245079,Timberline,Public,2016,Campbell River,Gr 12 enrolment: 185,0.0,14.8,0.0,67.2,15.0,98.0,14.3,5.5,Timberline
1047,2019/2020,7272012,Timberline Secondary School,72,Campbell River,Public,1681 South Dogwood St,Campbell River,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.97982638,-125.245079,Timberline,Public,2017,Campbell River,Gr 12 enrolment: 185,0.0,14.8,0.0,65.0,12.3,98.2,9.7,5.8,Timberline
1048,2019/2020,7272012,Timberline Secondary School,72,Campbell River,Public,1681 South Dogwood St,Campbell River,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.97982638,-125.245079,Timberline,Public,2018,Campbell River,Gr 12 enrolment: 185,0.0,14.8,0.0,68.9,7.6,99.3,11.9,5.8,Timberline
1049,2019/2020,7272012,Timberline Secondary School,72,Campbell River,Public,1681 South Dogwood St,Campbell River,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.97982638,-125.245079,Timberline,Public,2019,Campbell River,Gr 12 enrolment: 185,0.0,14.8,0.0,70.1,5.6,98.0,16.6,6.0,Timberline
1050,2019/2020,7324012,South Kamloops Secondary,73,Kamloops-Thompson,Public,821 Munro St,Kamloops,Standard School                         ,SECONDARY,YES,YES,NO,NO,50.66632877,-120.3205156,South Kamloops,Public,2015,Kamloops,Gr 12 enrolment: 185,0.3,9.1,42.7,69.2,6.3,95.1,14.1,6.1,South Kamloops
1051,2019/2020,7324012,South Kamloops Secondary,73,Kamloops-Thompson,Public,821 Munro St,Kamloops,Standard School                         ,SECONDARY,YES,YES,NO,NO,50.66632877,-120.3205156,South Kamloops,Public,2016,Kamloops,Gr 12 enrolment: 185,0.3,9.1,42.7,70.2,6.4,96.4,13.1,6.3,South Kamloops
1052,2019/2020,7324012,South Kamloops Secondary,73,Kamloops-Thompson,Public,821 Munro St,Kamloops,Standard School                         ,SECONDARY,YES,YES,NO,NO,50.66632877,-120.3205156,South Kamloops,Public,2017,Kamloops,Gr 12 enrolment: 185,0.3,9.1,42.7,69.8,5.3,97.4,9.4,7.0,South Kamloops
1053,2019/2020,7324012,South Kamloops Secondary,73,Kamloops-Thompson,Public,821 Munro St,Kamloops,Standard School                         ,SECONDARY,YES,YES,NO,NO,50.66632877,-120.3205156,South Kamloops,Public,2018,Kamloops,Gr 12 enrolment: 185,0.3,9.1,42.7,71.3,6.2,98.0,5.2,6.7,South Kamloops
1054,2019/2020,7324012,South Kamloops Secondary,73,Kamloops-Thompson,Public,821 Munro St,Kamloops,Standard School                         ,SECONDARY,YES,YES,NO,NO,50.66632877,-120.3205156,South Kamloops,Public,2019,Kamloops,Gr 12 enrolment: 185,0.3,9.1,42.7,73.2,3.0,98.9,5.1,7.8,South Kamloops
1055,2019/2020,7324045,Valleyview Secondary,73,Kamloops-Thompson,Public,1950 Valleyview Dr,Kamloops,Standard School                         ,SECONDARY,YES,NO,NO,NO,50.67667333,-120.2751239,Valleyview,Public,2015,Kamloops,Gr 12 enrolment: 169,1.7,7.6,0.0,67.1,9.9,96.8,8.8,6.2,Valleyview
1056,2019/2020,7324045,Valleyview Secondary,73,Kamloops-Thompson,Public,1950 Valleyview Dr,Kamloops,Standard School                         ,SECONDARY,YES,NO,NO,NO,50.67667333,-120.2751239,Valleyview,Public,2016,Kamloops,Gr 12 enrolment: 169,1.7,7.6,0.0,65.6,11.5,99.4,5.6,6.1,Valleyview
1057,2019/2020,7324045,Valleyview Secondary,73,Kamloops-Thompson,Public,1950 Valleyview Dr,Kamloops,Standard School                         ,SECONDARY,YES,NO,NO,NO,50.67667333,-120.2751239,Valleyview,Public,2017,Kamloops,Gr 12 enrolment: 169,1.7,7.6,0.0,66.5,5.6,97.1,5.2,6.8,Valleyview
1058,2019/2020,7324045,Valleyview Secondary,73,Kamloops-Thompson,Public,1950 Valleyview Dr,Kamloops,Standard School                         ,SECONDARY,YES,NO,NO,NO,50.67667333,-120.2751239,Valleyview,Public,2018,Kamloops,Gr 12 enrolment: 169,1.7,7.6,0.0,71.2,3.5,97.0,7.6,7.0,Valleyview
1059,2019/2020,7324045,Valleyview Secondary,73,Kamloops-Thompson,Public,1950 Valleyview Dr,Kamloops,Standard School                         ,SECONDARY,YES,NO,NO,NO,50.67667333,-120.2751239,Valleyview,Public,2019,Kamloops,Gr 12 enrolment: 169,1.7,7.6,0.0,68.9,1.7,99.4,3.4,6.5,Valleyview
1060,2019/2020,7324055,Westsyde Secondary,73,Kamloops-Thompson,Public,855 Bebek Rd,Kamloops,Standard School                         ,SECONDARY,YES,NO,NO,NO,50.76717101,-120.3481901,Westsyde,Public,2015,Kamloops,Gr 12 enrolment: 132,0.0,12.4,0.0,63.6,13.4,95.5,14.0,5.0,Westsyde
1061,2019/2020,7324055,Westsyde Secondary,73,Kamloops-Thompson,Public,855 Bebek Rd,Kamloops,Standard School                         ,SECONDARY,YES,NO,NO,NO,50.76717101,-120.3481901,Westsyde,Public,2016,Kamloops,Gr 12 enrolment: 132,0.0,12.4,0.0,62.5,17.8,94.1,8.8,4.2,Westsyde
1062,2019/2020,7324055,Westsyde Secondary,73,Kamloops-Thompson,Public,855 Bebek Rd,Kamloops,Standard School                         ,SECONDARY,YES,NO,NO,NO,50.76717101,-120.3481901,Westsyde,Public,2017,Kamloops,Gr 12 enrolment: 132,0.0,12.4,0.0,58.8,22.1,95.8,8.6,3.1,Westsyde
1063,2019/2020,7324055,Westsyde Secondary,73,Kamloops-Thompson,Public,855 Bebek Rd,Kamloops,Standard School                         ,SECONDARY,YES,NO,NO,NO,50.76717101,-120.3481901,Westsyde,Public,2018,Kamloops,Gr 12 enrolment: 132,0.0,12.4,0.0,65.0,14.0,95.3,8.9,4.4,Westsyde
1064,2019/2020,7324055,Westsyde Secondary,73,Kamloops-Thompson,Public,855 Bebek Rd,Kamloops,Standard School                         ,SECONDARY,YES,NO,NO,NO,50.76717101,-120.3481901,Westsyde,Public,2019,Kamloops,Gr 12 enrolment: 132,0.0,12.4,0.0,66.3,7.7,98.4,9.8,4.3,Westsyde
1065,2019/2020,7326005,Clearwater Secondary,73,Kamloops-Thompson,Public,440 Murtle Cres,Clearwater,Standard School                         ,SECONDARY,YES,NO,NO,NO,51.64896962,-120.0345677,Clearwater,Public,2015,Clearwater,Gr 12 enrolment: 43,0.5,18.4,0.0,63.7,14.6,89.6,14.4,4.2,Clearwater
1066,2019/2020,7326005,Clearwater Secondary,73,Kamloops-Thompson,Public,440 Murtle Cres,Clearwater,Standard School                         ,SECONDARY,YES,NO,NO,NO,51.64896962,-120.0345677,Clearwater,Public,2016,Clearwater,Gr 12 enrolment: 43,0.5,18.4,0.0,60.4,23.5,96.0,30.9,2.2,Clearwater
1067,2019/2020,7326005,Clearwater Secondary,73,Kamloops-Thompson,Public,440 Murtle Cres,Clearwater,Standard School                         ,SECONDARY,YES,NO,NO,NO,51.64896962,-120.0345677,Clearwater,Public,2017,Clearwater,Gr 12 enrolment: 43,0.5,18.4,0.0,,,,,,Clearwater
1068,2019/2020,7326005,Clearwater Secondary,73,Kamloops-Thompson,Public,440 Murtle Cres,Clearwater,Standard School                         ,SECONDARY,YES,NO,NO,NO,51.64896962,-120.0345677,Clearwater,Public,2018,Clearwater,Gr 12 enrolment: 43,0.5,18.4,0.0,,,,,,Clearwater
1069,2019/2020,7326005,Clearwater Secondary,73,Kamloops-Thompson,Public,440 Murtle Cres,Clearwater,Standard School                         ,SECONDARY,YES,NO,NO,NO,51.64896962,-120.0345677,Clearwater,Public,2019,Clearwater,Gr 12 enrolment: 43,0.5,18.4,0.0,64.4,12.1,94.1,20.9,4.4,Clearwater
1070,2019/2020,7575014,Mission Senior Secondary,75,Mission,Public,32939 Seventh Ave,Mission,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.14110618,-122.3129219,Mission,Public,2015,Mission,Gr 12 enrolment: 374,2.4,12.5,5.2,,,,,,Mission
1071,2019/2020,7575014,Mission Senior Secondary,75,Mission,Public,32939 Seventh Ave,Mission,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.14110618,-122.3129219,Mission,Public,2016,Mission,Gr 12 enrolment: 374,2.4,12.5,5.2,64.1,14.9,89.5,37.0,4.2,Mission
1072,2019/2020,7575014,Mission Senior Secondary,75,Mission,Public,32939 Seventh Ave,Mission,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.14110618,-122.3129219,Mission,Public,2017,Mission,Gr 12 enrolment: 374,2.4,12.5,5.2,64.3,11.6,91.9,31.4,4.4,Mission
1073,2019/2020,7575014,Mission Senior Secondary,75,Mission,Public,32939 Seventh Ave,Mission,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.14110618,-122.3129219,Mission,Public,2018,Mission,Gr 12 enrolment: 374,2.4,12.5,5.2,65.7,12.2,91.9,20.8,4.9,Mission
1074,2019/2020,7575014,Mission Senior Secondary,75,Mission,Public,32939 Seventh Ave,Mission,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.14110618,-122.3129219,Mission,Public,2019,Mission,Gr 12 enrolment: 374,2.4,12.5,5.2,65.8,11.3,94.2,17.9,5.0,Mission
